genre,rating,watched
"Crime, Drama, Thriller",3.0,0
"Animation, Comedy",6.2,0
"Documentary, Drama, Family",6.9,0
"Comedy, Drama",6.3,0
Action,6.5,0
"Drama, Fantasy, Horror",6.4,0
Drama,7.6,0
"Action, Thriller",,0
Comedy,,0
Comedy,6.9,0
Documentary,7.4,0
Documentary,6.1,0
"Comedy, Drama",7.5,0
Crime,7.5,0
Drama,6.8,0
Comedy,5.5,0
Drama,7.6,0
Documentary,7.3,0
"Animation, Adventure, Comedy",6.2,0
"Game-Show, Reality-TV",,0
"Documentary, Crime",6.3,0
"Animation, Action, Comedy",,0
"Animation, Short, Action",7.5,0
"Comedy, Drama, Romance",6.9,0
"Action, Comedy",6.4,0
"Drama, Music, Romance",5.8,0
Animation,3.8,0
"Animation, Adventure, Comedy",7.7,0
Comedy,4.8,0
"Drama, Mystery, Thriller",8.3,0
Comedy,5.4,0
Reality-TV,6.2,0
Documentary,4.6,0
Thriller,3.1,0
"Animation, Action, Fantasy",6.7,0
"Horror, Mystery",5.0,0
"Adventure, Comedy, Romance",4.8,0
"Drama, Romance",6.2,0
Comedy,,0
Comedy,7.4,0
"Crime, Drama",7.1,0
"Documentary, Biography, Sport",6.8,0
Drama,4.3,0
"Drama, Romance",6.7,0
"Action, Comedy",3.4,0
Comedy,7.7,0
"Documentary, Biography, Sport",7.1,0
"Crime, Horror, Mystery",3.5,0
Documentary,7.0,0
"Documentary, War",7.3,0
"Crime, Drama",6.3,0
"Action, Crime, Thriller",3.5,0
"Documentary, Short",6.9,0
Drama,5.2,0
"Documentary, Crime",6.4,0
Comedy,7.0,0
"Documentary, Crime, Mystery",6.9,0
"Comedy, Thriller",5.9,0
"Documentary, Biography, Crime",4.3,0
"Documentary, Music",8.5,0
Thriller,,0
"Drama, History",6.0,0
"Comedy, Musical",5.4,0
"Action, Romance",3.7,0
"Comedy, Drama",7.6,0
"Documentary, Biography, Comedy",6.2,0
Action,,0
Documentary,6.9,0
Comedy,6.5,0
Documentary,7.3,0
Comedy,4.2,0
Comedy,5.5,0
Documentary,7.6,0
"Action, Crime, Thriller",6.7,0
"Comedy, Drama, History",7.8,0
Comedy,7.4,0
Drama,5.8,0
"Documentary, History",7.6,0
"Drama, Sci-Fi, War",,0
"Action, Crime, Thriller",3.1,0
"Documentary, Comedy",7.3,0
"Animation, Short, Adventure",5.3,0
"Adventure, Reality-TV",5.8,0
Drama,6.4,0
"Comedy, Romance",4.4,0
Comedy,7.1,0
Drama,6.2,0
"Documentary, History, News",7.3,0
"Animation, Short, Action",6.9,0
Comedy,6.2,0
Comedy,7.2,0
"Animation, Adventure, Comedy",,0
Comedy,6.0,0
"Documentary, Adventure",6.7,0
Drama,,0
Drama,6.1,0
"Documentary, Family",7.0,0
"Documentary, Biography, Music",7.3,0
"Western, Adventure",5.8,0
"Mystery, Thriller",4.6,0
"Action, Crime, Thriller",7.2,0
Documentary,7.4,0
Drama,5.5,0
Comedy,6.4,0
"Biography, Drama, History",6.0,0
Animation,6.7,0
"Animation, Short, Action",5.9,0
"Documentary, Reality-TV, Sport",7.2,0
Documentary,6.5,0
"Documentary, Comedy, History",6.9,0
"Drama, Romance",,0
Comedy,8.2,0
"Comedy, Romance",6.2,0
"Crime, Drama, Mystery",6.3,0
"Drama, Romance",,0
,,0
Drama,7.2,0
Drama,7.7,0
"Animation, Family",6.4,0
"Animation, Adventure, Comedy",,0
"Comedy, Romance",5.5,0
"Adventure, Comedy, Drama",7.8,0
"Documentary, Crime, Mystery",5.4,0
Comedy,5.2,0
"Comedy, Drama",6.5,0
Comedy,3.8,0
Drama,6.1,0
"Animation, Short, Action",5.2,0
"Documentary, Crime",,0
"Adventure, Comedy, Family",4.3,0
Comedy,6.6,0
Comedy,6.2,0
Comedy,3.9,0
"Game-Show, Reality-TV, Sport",3.9,0
"Animation, Action, Comedy",,0
"Sci-Fi, Thriller",6.2,0
Comedy,6.6,0
"Animation, Comedy",,0
"Horror, Mystery, Thriller",5.8,0
"Comedy, Romance",4.8,0
"Action, Crime, Thriller",6.6,0
"Animation, Comedy, Drama",6.8,0
"Animation, Family",8.5,0
"Documentary, Crime, Music",7.0,0
"Documentary, Crime",7.0,0
"Documentary, Biography, Drama",6.9,0
"Action, Comedy",,0
"Documentary, Short",6.5,0
"Animation, Adventure, Comedy",,0
"Action, Adventure, Fantasy",,0
Documentary,7.6,0
Drama,5.1,0
Documentary,6.3,0
"Documentary, History",7.1,0
Drama,7.8,0
"Action, Adventure, Drama",,0
Thriller,7.2,0
Drama,7.1,0
Drama,,0
Comedy,7.1,0
"Drama, Mystery, Romance",7.4,0
Comedy,8.0,0
Comedy,,0
Action,5.2,0
Drama,,0
Comedy,6.1,0
"Game-Show, Reality-TV",7.0,0
"Documentary, Music",7.0,0
Documentary,6.6,0
"Documentary, Short, Biography",6.6,0
"Documentary, Crime",7.8,0
"Documentary, Short, Biography",6.4,0
Drama,,0
Comedy,7.4,0
"Sci-Fi, Thriller",7.2,0
Documentary,6.6,0
"Comedy, Family",5.7,0
Horror,4.7,0
"Animation, Adventure, Comedy",,0
Drama,,0
Comedy,4.5,0
"Drama, Mystery, Thriller",7.4,0
"Animation, Action, Comedy",7.1,0
Drama,5.0,0
Documentary,7.1,0
Drama,7.7,0
"Biography, Crime, Drama",7.7,0
"Action, Comedy, Crime",4.7,0
Comedy,6.2,0
Thriller,5.5,0
"Documentary, Sport",6.5,0
"Animation, Comedy, Family",,0
"Documentary, Crime, Drama",7.6,0
"Action, Adventure, Fantasy",,0
Comedy,6.5,0
Documentary,6.8,0
"Comedy, Crime",4.7,0
Thriller,,0
"Action, Drama, Western",,0
"Documentary, Short",6.5,0
"Drama, Romance, Sport",6.4,0
Drama,7.3,0
"Documentary, War",7.1,0
Drama,6.6,0
Thriller,,0
Comedy,5.7,0
Comedy,,0
"Documentary, Drama, Fantasy",7.6,0
"Music, Reality-TV",6.9,0
Reality-TV,5.2,0
Horror,,0
Comedy,7.1,0
"Documentary, Crime, History",7.6,0
Drama,,0
Family,7.1,0
Comedy,5.0,0
Comedy,6.8,0
Drama,7.3,0
Documentary,6.6,0
"Drama, Family, Music",,0
"Documentary, Short",7.9,0
Documentary,6.5,0
"Drama, Romance",6.8,0
"Drama, Romance",8.1,0
"Documentary, Short, Drama",7.0,0
"Animation, Comedy, Musical",8.2,0
Reality-TV,7.7,0
Comedy,6.5,0
"Comedy, Family",,0
Drama,7.2,0
Thriller,3.1,0
Comedy,7.2,0
Horror,4.4,0
Action,3.1,0
"Horror, Mystery, Romance",5.5,0
"Drama, Mystery, Thriller",,0
Drama,,0
"Crime, Drama",5.9,0
"Horror, Mystery, Thriller",2.5,0
Romance,6.4,0
"Crime, Mystery, Thriller",5.2,0
"Documentary, Short, Biography",6.8,0
Comedy,5.7,0
Comedy,7.3,0
"Action, Comedy, Drama",4.9,0
"Documentary, Short, Biography",7.1,0
Comedy,7.4,0
Drama,4.8,0
Reality-TV,7.1,0
Comedy,4.2,0
Comedy,7.4,0
"Documentary, Crime",7.6,0
"Drama, Mystery",6.2,0
Documentary,7.4,0
"Animation, Action, Adventure",7.1,0
Comedy,5.5,0
"Horror, Mystery, Thriller",3.4,0
Documentary,7.6,0
"Drama, Sci-Fi, Thriller",,0
Animation,7.4,0
"Action, Horror, Sci-Fi",,0
Documentary,6.0,0
"Animation, Action, Adventure",5.8,0
Documentary,6.4,0
Comedy,4.1,0
Documentary,8.3,0
"Action, Comedy",4.6,0
"Documentary, Biography, Sport",6.2,0
,,0
"Documentary, Biography, Crime",6.9,0
Comedy,5.5,0
"Drama, Romance",6.0,0
Thriller,3.3,0
"Drama, Family, Sport",6.6,0
"Animation, Short, Action",5.3,0
"Documentary, Sport",7.3,0
"Animation, Action, Adventure",6.6,0
"Animation, Short, Action",6.0,0
"Action, Adventure, Sci-Fi",4.0,0
"Drama, Thriller",4.7,0
"Crime, Drama, Thriller",,0
Comedy,7.0,0
Drama,8.5,0
"Comedy, Drama",6.5,0
"Horror, Thriller",,0
Crime,7.4,0
Comedy,6.0,0
Drama,5.8,0
Comedy,7.4,0
"Comedy, Drama",5.5,0
"Documentary, Comedy, Drama",7.3,0
Action,7.9,0
"Action, Crime, Thriller",5.8,0
"Action, Adventure, Drama",,0
"Animation, Comedy",6.6,0
Adventure,5.9,0
"Action, Crime, Drama",,0
Drama,7.4,0
,7.4,0
"Action, Adventure, Crime",2.0,0
,,0
Sci-Fi,6.5,0
"Documentary, Crime, History",7.8,0
"Documentary, Sport",7.1,0
Drama,6.2,0
"Adventure, Comedy, Drama",6.6,0
"Comedy, Crime, Mystery",6.2,0
Documentary,,0
"Comedy, Crime, Mystery",7.3,0
Comedy,5.2,0
"Comedy, Drama",5.0,0
Comedy,4.3,0
"Fantasy, Horror, Sci-Fi",4.4,0
"Documentary, Sport",6.8,0
"Mystery, Thriller",3.9,0
Romance,7.6,0
"Documentary, Biography, Drama",7.0,0
Drama,7.3,0
"Documentary, Music",7.1,0
"Documentary, Drama",6.9,0
"Comedy, Drama",5.2,0
Talk-Show,6.5,0
"Animation, Action, Adventure",,0
"Documentary, Music",9.1,0
"Animation, Action, Sci-Fi",6.1,0
"Crime, Thriller",,0
"Drama, Fantasy, History",,0
"Drama, Romance, War",6.7,0
Comedy,6.2,0
Reality-TV,6.4,0
"Documentary, Reality-TV",7.5,0
Comedy,7.7,0
Drama,4.6,0
"Documentary, History, News",7.6,0
"Documentary, Musical",5.0,0
"Comedy, Drama, Romance",7.0,0
Fantasy,,0
"Action, Crime, Thriller",6.6,0
"Comedy, Family, Musical",5.2,0
"Action, Crime, Drama",4.1,0
"Documentary, Biography, War",7.5,0
Comedy,,0
"Horror, Thriller",4.3,0
Documentary,7.6,0
Comedy,7.4,0
"Drama, Mystery, Thriller",5.7,0
"Biography, Drama, Music",7.1,0
"Documentary, Short",7.2,0
Documentary,7.7,0
"Drama, Romance",5.8,0
Comedy,6.1,0
Documentary,7.0,0
"Action, Comedy, Crime",6.5,0
"Drama, Horror, Thriller",3.3,0
"Biography, History, War",7.0,0
Drama,7.3,0
"Animation, Comedy",,0
"Documentary, History",7.2,0
"Comedy, Drama",6.2,0
Comedy,5.8,0
"Adventure, Drama, Family",7.0,0
Drama,,0
"Action, Crime, Thriller",5.2,0
"Documentary, Comedy",8.5,0
Action,3.1,0
Documentary,8.3,0
"Animation, Drama, Sport",6.3,0
Thriller,6.1,0
"Documentary, Biography",6.1,0
Documentary,6.7,0
"Drama, Horror, Thriller",4.2,0
"Documentary, Adventure",6.4,0
Comedy,7.0,0
"Action, Adventure, Sci-Fi",,0
"Animation, Short, Family",5.3,0
"Documentary, Short, Family",6.8,0
Documentary,7.8,0
"Short, Mystery, Sci-Fi",4.7,0
Drama,,0
Comedy,6.8,0
Documentary,7.0,0
"Documentary, Biography, Drama",7.4,0
"Action, Thriller",5.2,0
Drama,7.5,0
"Documentary, Music",5.7,0
"Animation, Short",7.2,0
"Comedy, Family, Fantasy",,0
Comedy,7.7,0
Documentary,5.9,0
Sci-Fi,,0
Documentary,7.2,0
Documentary,6.6,0
Drama,5.7,0
Comedy,5.7,0
"Animation, Action, Fantasy",7.4,0
"Action, Crime, Thriller",6.7,0
"Drama, Romance",5.8,0
Comedy,3.8,0
"Documentary, Animation, Comedy",7.4,0
Documentary,6.2,0
Comedy,4.2,0
"Biography, Drama, History",7.0,0
Biography,7.1,0
Comedy,6.4,0
"Action, Crime, Drama",6.2,0
Drama,7.0,0
"Comedy, Horror",4.5,0
Comedy,7.2,0
Comedy,5.5,0
"Comedy, Game-Show",6.8,0
Comedy,6.5,0
Family,5.8,0
"Documentary, History, News",6.4,0
"Action, Thriller",,0
"Comedy, Drama",7.1,0
"Comedy, Drama, Romance",6.2,0
"Animation, Adventure, Comedy",,0
"Animation, Adventure, Drama",7.3,0
Comedy,6.9,0
"Drama, History",5.8,0
Reality-TV,6.2,0
"Comedy, Family",5.4,0
"Comedy, Fantasy, Romance",7.2,0
"Documentary, Crime",6.8,0
Documentary,7.3,0
Reality-TV,7.2,0
"Horror, Thriller",5.8,0
"Comedy, Romance",6.2,0
Animation,5.2,0
Documentary,3.9,0
"Documentary, Short, Sport",7.1,0
Comedy,6.5,0
Comedy,6.5,0
Documentary,6.8,0
"Comedy, Musical",4.7,0
"Horror, Thriller",4.3,0
Comedy,7.4,0
"Documentary, Music",8.5,0
"Biography, Comedy, Drama",6.8,0
"Horror, Sci-Fi, Thriller",2.8,0
Crime,3.2,0
"Short, Horror",3.3,0
"Animation, Short, Drama",7.2,0
Comedy,,0
"Crime, Drama, Thriller",6.8,0
Animation,6.8,0
"Action, Crime, Thriller",6.3,0
"Documentary, Drama",7.2,0
Drama,6.6,0
Comedy,4.4,0
"Action, Mystery, Thriller",5.8,0
"Comedy, Romance",,0
"Drama, Mystery, Sci-Fi",5.4,0
"Comedy, Drama, Family",6.4,0
Comedy,7.5,0
Drama,,0
"Drama, Romance",5.1,0
Documentary,6.7,0
Comedy,6.9,0
"Comedy, Drama, Music",6.7,0
"Animation, Adventure, Comedy",,0
"Action, Thriller",,0
Comedy,6.8,0
Adventure,5.6,0
Documentary,7.9,0
"Crime, Thriller",6.5,0
"Comedy, Romance",6.2,0
Reality-TV,6.7,0
"Animation, Family",6.0,0
"Comedy, Music",5.2,0
"Drama, Romance, Thriller",5.3,0
Documentary,6.3,0
"Biography, Drama",3.1,0
"Documentary, Comedy",6.9,0
Animation,6.7,0
Documentary,,0
Comedy,4.7,0
Comedy,6.6,0
"Comedy, Drama, Romance",7.1,0
"Drama, Romance",6.5,0
Drama,5.1,0
,,0
Reality-TV,7.2,0
Thriller,4.0,0
"Comedy, Drama",5.6,0
Drama,6.2,0
"Action, Drama, Romance",7.4,0
Comedy,7.0,0
"Drama, Romance",6.7,0
Documentary,,0
Thriller,,0
"Documentary, Biography, News",7.4,0
"Documentary, Comedy",7.2,0
Comedy,5.7,0
Comedy,6.5,0
"Drama, Family",7.3,0
"Action, Adventure, Crime",8.0,0
"Documentary, Biography",7.2,0
Drama,5.8,0
"Documentary, Music",7.2,0
Reality-TV,4.8,0
Drama,,0
Comedy,5.3,0
"Comedy, Drama",6.3,0
"Documentary, Music",6.6,0
Sport,7.3,0
Documentary,7.3,0
Comedy,5.3,0
Drama,7.7,0
Drama,6.3,0
"Documentary, History",7.8,0
"Action, Adventure, Drama",6.2,0
"Animation, Adventure, Comedy",,0
Comedy,6.7,0
"Sci-Fi, Thriller",4.8,0
"Animation, Family",5.3,0
"Documentary, Comedy",6.1,0
Comedy,6.6,0
Romance,,0
"Comedy, Crime, Drama",4.5,0
"Crime, Drama",5.9,0
Drama,,0
Documentary,2.6,0
"Animation, Family",6.5,0
Documentary,7.3,0
"Comedy, Drama, Romance",,0
"Documentary, Biography, Sport",6.5,0
"Crime, Drama",7.1,0
Reality-TV,7.6,0
"Comedy, Drama, Thriller",6.0,0
Documentary,7.2,0
"Drama, Sport",6.5,0
Comedy,7.7,0
"Biography, Drama, Sport",,0
"Action, Comedy, Drama",5.2,0
Drama,6.3,0
Drama,,0
Drama,6.5,0
Reality-TV,8.1,0
Comedy,5.7,0
"Crime, History, Thriller",5.1,0
Documentary,5.0,0
"Biography, Drama",,0
"Animation, Short, Adventure",6.3,0
Thriller,4.9,0
,,0
Documentary,6.6,0
Documentary,7.2,0
"Animation, Short",4.9,0
"Animation, Adventure, Comedy",7.0,0
Documentary,7.2,0
"Drama, Family, Fantasy",5.8,0
Drama,,0
"Animation, Short, Action",6.6,0
"Game-Show, Reality-TV",,0
"Game-Show, Reality-TV",6.3,0
"Documentary, Biography, Drama",6.6,0
"Comedy, Reality-TV",5.8,0
Comedy,,0
"Game-Show, Reality-TV",,0
Reality-TV,6.5,0
"Documentary, Action, History",6.4,0
"Drama, Romance",6.8,0
Drama,5.5,0
"Action, Western",5.6,0
"Comedy, Drama",7.7,0
Drama,5.0,0
Comedy,6.6,0
Comedy,7.2,0
Documentary,6.4,0
Comedy,5.6,0
"Action, Drama",6.4,0
Comedy,7.7,0
"Animation, Adventure, Comedy",8.6,0
Comedy,5.2,0
"Animation, Family",6.1,0
"Animation, Comedy, Family",7.2,0
Thriller,4.3,0
Documentary,6.5,0
Drama,7.1,0
"Action, Crime, Thriller",6.6,0
"Animation, Action, Comedy",6.2,0
Comedy,6.2,0
Family,5.8,0
"Action, Crime",,0
"Biography, Drama, Romance",6.1,0
"Crime, Drama, Thriller",5.2,0
Drama,,0
"Action, Adventure, Comedy",4.8,0
Comedy,7.7,0
Comedy,6.6,0
"Crime, Drama, History",,0
"Documentary, Reality-TV, Romance",3.8,0
"Documentary, Music",7.0,0
Comedy,6.6,0
Drama,6.1,0
Comedy,6.8,0
Comedy,5.1,0
Documentary,6.0,0
"Comedy, Horror, Romance",4.9,0
Animation,,0
"Comedy, Romance",,0
"Comedy, Family",5.3,0
Short,8.9,0
"Animation, Comedy, Fantasy",7.2,0
,9.1,0
"Action, Crime",6.3,0
Drama,6.8,0
"Action, Mystery, Thriller",5.8,0
"Animation, Action, Adventure",5.1,0
Comedy,3.8,0
Comedy,,0
"Comedy, Drama",4.3,0
"Documentary, Comedy",4.5,0
"Documentary, History, War",6.0,0
"Drama, Family",3.3,0
"Documentary, Adventure, Biography",7.6,0
Drama,6.3,0
Fantasy,,0
Drama,,0
"Comedy, Sport",6.2,0
"Documentary, Comedy",7.1,0
"Animation, Action, Adventure",6.2,0
"Documentary, Comedy",7.3,0
Comedy,3.6,0
"Action, Biography, History",6.5,0
"Animation, Action, Sci-Fi",6.1,0
Crime,,0
Drama,7.3,0
"Documentary, Comedy",6.8,0
"Comedy, Musical, Romance",5.1,0
"Documentary, Biography, Drama",7.1,0
"Animation, Family, Fantasy",6.3,0
Drama,6.5,0
Reality-TV,5.9,0
"Action, Comedy, Sci-Fi",,0
"Action, Horror, Thriller",4.1,0
"Action, Crime, Drama",6.3,0
Comedy,6.3,0
"Comedy, Sci-Fi",,0
"Animation, Short, Action",5.9,0
Documentary,5.4,0
Horror,4.0,0
Documentary,6.4,0
"Family, Music",8.3,0
Drama,6.8,0
"Documentary, Crime",6.9,0
Comedy,7.8,0
"Animation, Action, Adventure",,0
"Comedy, Drama",5.9,0
Comedy,6.5,0
"Documentary, Comedy",8.5,0
"Animation, Short, Action",4.7,0
Thriller,,0
"Crime, Drama, Thriller",6.7,0
"Biography, Drama, Sport",6.8,0
"Comedy, Romance",4.8,0
"Music, Reality-TV",6.4,0
Animation,7.1,0
"Reality-TV, Romance",,0
Documentary,6.5,0
Horror,7.5,0
"Short, Comedy",4.9,0
"Drama, Mystery",4.4,0
Romance,6.2,0
"Comedy, Drama, Family",6.2,0
Drama,,0
"Action, Comedy, Drama",5.6,0
Comedy,5.9,0
"Crime, Drama, Mystery",5.7,0
Comedy,5.9,0
Comedy,4.7,0
Action,6.8,0
"Animation, Adventure, Comedy",8.2,0
Comedy,,0
"Animation, Short, Adventure",6.8,0
Documentary,7.1,0
"Action, Crime, Drama",,0
Horror,3.4,0
"Animation, Adventure, Family",4.2,0
"Animation, Family, Fantasy",6.4,0
"Action, Crime, Drama",6.4,0
Comedy,,0
Documentary,6.8,0
"Reality-TV, Romance",,0
Drama,6.4,0
Documentary,,0
"Biography, Drama, Music",5.2,0
Comedy,6.8,0
"Short, Drama",,0
"Horror, Thriller",4.4,0
"Documentary, Comedy",6.6,0
"Documentary, Short, Biography",6.6,0
"Animation, Adventure, Drama",7.1,0
"Animation, Comedy",,0
Comedy,6.5,0
"Animation, Adventure, Fantasy",,0
"Documentary, Biography",6.1,0
Documentary,7.7,0
Comedy,,0
Drama,5.3,0
Comedy,7.1,0
Drama,6.7,0
"Documentary, Comedy",7.4,0
"Short, Comedy",7.9,0
"Documentary, Comedy",7.2,0
Comedy,6.4,0
"Action, Thriller",2.3,0
"Documentary, Biography",6.4,0
"Documentary, Comedy",6.7,0
"Documentary, Biography, Crime",6.2,0
"Comedy, Drama",5.8,0
"Documentary, Short",7.8,0
Comedy,6.7,0
"Comedy, Drama",7.1,0
"Crime, Drama",6.0,0
"Documentary, Sport",6.4,0
"Documentary, Drama",7.7,0
"Short, Comedy",8.1,0
Documentary,7.8,0
Reality-TV,5.1,0
"Animation, Family, Sci-Fi",7.4,0
Comedy,7.2,0
"Drama, Mystery",6.7,0
"Drama, Romance",7.2,0
Comedy,7.4,0
"Animation, Action, Adventure",7.2,0
"Action, Horror",4.5,0
"Documentary, Comedy",8.3,0
"Action, Drama",6.8,0
Drama,7.1,0
"Horror, Thriller",4.8,0
"Documentary, History",6.3,0
Comedy,4.4,0
Comedy,4.9,0
Documentary,7.7,0
Reality-TV,8.0,0
Documentary,7.1,0
"Comedy, Reality-TV",4.9,0
"Action, Crime, Drama",,0
"Biography, Comedy",,0
Drama,7.2,0
"Comedy, Drama",7.4,0
"Animation, Action, Sci-Fi",6.1,0
"Reality-TV, Romance",5.3,0
"Documentary, Comedy",6.2,0
"Comedy, Drama, Horror",6.3,0
"Short, Drama",,0
"Adventure, Comedy, Family",7.7,0
"Comedy, Romance",,0
"Documentary, Comedy",7.3,0
"Documentary, Sport",5.9,0
Sci-Fi,,0
Music,7.2,0
"Documentary, Music",7.4,0
"Crime, Drama",3.6,0
"Animation, Comedy, Family",5.8,0
"Documentary, Music",7.0,0
"Documentary, Biography, Music",7.0,0
"Biography, Drama, Sport",,0
"Crime, Drama, Thriller",7.9,0
"Documentary, Music",7.2,0
"Documentary, Comedy",5.7,0
"Adventure, Comedy, Family",5.9,0
Comedy,7.5,0
"Comedy, Crime, Mystery",5.9,0
Comedy,6.4,0
Documentary,,0
Reality-TV,5.6,0
Comedy,5.9,0
"Documentary, Biography, Sport",6.7,0
Documentary,6.1,0
Drama,4.7,0
Drama,7.6,0
"Biography, Drama, Music",,0
"Comedy, Drama, Family",,0
Drama,,0
Comedy,6.9,0
Horror,,0
"Documentary, Comedy",6.5,0
Comedy,,0
Comedy,7.1,0
"Animation, Action, Adventure",,0
Comedy,6.5,0
Comedy,5.2,0
"Comedy, Drama, Romance",6.4,0
"Short, Adventure, Comedy",5.8,0
Adventure,4.6,0
"Comedy, Crime",3.8,0
"Documentary, Western",6.1,0
"Comedy, Crime",6.1,0
"Mystery, Thriller",5.8,0
Reality-TV,7.2,0
Documentary,7.7,0
"Animation, Adventure, Comedy",,0
"Animation, Short, Adventure",7.1,0
Documentary,6.7,0
Thriller,5.1,0
"Animation, Action, Adventure",8.3,0
Reality-TV,4.8,0
Documentary,6.1,0
Comedy,5.4,0
"Documentary, Short",6.4,0
Comedy,7.2,0
"Fantasy, Horror, Sci-Fi",,0
"Adventure, Comedy, Drama",5.4,0
Drama,7.8,0
Drama,4.9,0
"Short, Musical",,0
"Comedy, Romance",6.9,0
"Documentary, Biography, Music",6.4,0
"Drama, Thriller",,0
Documentary,6.1,0
"Drama, Romance",,0
"Comedy, Drama, Romance",5.7,0
"Action, Comedy",3.3,0
"Mystery, Romance, Thriller",,0
"Action, Adventure, Comedy",6.9,0
Comedy,5.8,0
"Comedy, Drama",6.2,0
Comedy,6.8,0
"Comedy, Crime, Drama",6.2,0
Animation,7.2,0
Comedy,7.2,0
"Documentary, Comedy",7.2,0
"Drama, Mystery, Thriller",,0
"Documentary, Biography, Comedy",6.5,0
Documentary,,0
Musical,,0
"Adventure, Fantasy, Horror",5.4,0
Comedy,7.3,0
Documentary,7.5,0
"Adventure, Family, Fantasy",,0
"Documentary, Short, Comedy",7.5,0
"Drama, Mystery, Thriller",,0
"Animation, Action, Comedy",5.7,0
"Documentary, Comedy",6.9,0
"Drama, Thriller",6.2,0
Horror,4.0,0
"Documentary, Biography",6.3,0
Comedy,,0
"Documentary, Comedy",6.3,0
Documentary,7.7,0
"Drama, History, War",6.2,0
Documentary,6.9,0
"Documentary, Comedy",6.8,0
"Animation, Adventure, Comedy",6.1,0
"Documentary, Comedy",7.4,0
Drama,5.0,0
"Biography, Drama",5.6,0
"Animation, Short, Mystery",7.8,0
"Animation, Short, Adventure",5.3,0
"Comedy, Romance",5.1,0
"Animation, Short, Comedy",5.4,0
Drama,6.7,0
Drama,5.4,0
Drama,6.7,0
"Documentary, Comedy",6.0,0
"Comedy, Drama, Romance",6.0,0
Comedy,4.5,0
"Documentary, Sport",7.2,0
"Documentary, Biography, Drama",7.6,0
"Action, Fantasy, Sci-Fi",4.0,0
"Drama, Romance, Thriller",6.0,0
"Action, Comedy",5.2,0
"Animation, Short, Adventure",4.9,0
Comedy,7.0,0
"Documentary, Biography, History",7.7,0
Comedy,6.5,0
Comedy,6.9,0
"Documentary, Biography, Music",6.9,0
Comedy,6.4,0
"Drama, Thriller",5.9,0
Drama,7.1,0
Comedy,6.4,0
"Comedy, Drama",6.5,0
Short,5.3,0
Talk-Show,4.9,0
"Documentary, Crime, History",5.5,0
Drama,6.9,0
Comedy,7.0,0
Comedy,7.8,0
Comedy,4.3,0
"Animation, Short, Drama",6.7,0
"Action, History",7.0,0
"Documentary, Biography",6.5,0
Documentary,7.6,0
"Adventure, Comedy, Family",,0
"Documentary, Music",,0
"Comedy, Drama",6.2,0
Drama,6.7,0
"Documentary, Biography, Romance",7.2,0
Comedy,5.4,0
"Animation, Action, Adventure",6.0,0
Comedy,6.7,0
Drama,8.0,0
,,0
"Comedy, Documentary",7.2,0
"Documentary, Drama",7.1,0
Sci-Fi,1.7,0
"Comedy, Crime, Mystery",6.7,0
Action,3.6,0
"Action, Adventure, Fantasy",,0
Documentary,6.5,0
"Adventure, Comedy, Romance",5.3,0
Comedy,7.1,0
Comedy,4.8,0
"Drama, Mystery, Romance",6.6,0
Documentary,6.7,0
"Biography, Drama, Music",7.1,0
Comedy,7.3,0
"Drama, Romance",,0
Drama,7.1,0
Reality-TV,,0
"Game-Show, Reality-TV, Romance",,0
"Documentary, Short, Sport",6.9,0
Drama,,0
Romance,7.8,0
"Documentary, Comedy",6.5,0
Documentary,6.7,0
Documentary,6.5,0
"Drama, Horror, Mystery",,0
Drama,4.6,0
Drama,7.0,0
"Action, Crime, Thriller",5.7,0
Reality-TV,,0
Animation,4.9,0
"Animation, Short, Adventure",5.6,0
Horror,4.2,0
"Documentary, Biography, News",6.6,0
"Drama, Thriller",6.2,0
Reality-TV,7.7,0
"Drama, Romance",5.6,0
"Documentary, Biography, History",7.0,0
Comedy,,0
Documentary,6.2,0
,,0
"Animation, Adventure, Comedy",,0
"Comedy, Drama, Romance",6.1,0
"Comedy, Crime, Drama",6.5,0
"Documentary, Biography, Sport",,0
Comedy,5.5,0
"Comedy, Drama",5.7,0
Comedy,6.2,0
"Documentary, History",7.1,0
Documentary,7.4,0
"Game-Show, Music, Reality-TV",5.5,0
Reality-TV,5.1,0
"Documentary, Music",6.6,0
Horror,,0
Drama,8.4,0
Drama,6.0,0
Romance,7.9,0
Short,,0
"Action, Drama",7.3,0
"Drama, Romance",6.2,0
News,6.6,0
Comedy,6.9,0
"Animation, Short, Family",7.2,0
Drama,4.7,0
"Documentary, Biography, Drama",6.3,0
Drama,6.8,0
Drama,5.3,0
Romance,8.2,0
"Documentary, Short, History",6.0,0
Drama,6.0,0
Documentary,6.5,0
Comedy,4.5,0
Drama,4.8,0
Comedy,7.8,0
Comedy,4.9,0
Documentary,7.7,0
"Comedy, Drama, Family",9.0,0
Comedy,7.0,0
Game-Show,4.9,0
"Short, Comedy, Fantasy",7.5,0
"Documentary, Drama, Sport",7.6,0
"Documentary, Comedy",6.3,0
Comedy,7.2,0
"Comedy, Drama",7.1,0
"Documentary, Short, Drama",5.9,0
Animation,6.1,0
"Comedy, Drama",6.3,0
Romance,8.5,0
Comedy,7.0,0
"Documentary, History",6.9,0
"Documentary, Animation, History",7.1,0
Reality-TV,6.4,0
Comedy,5.9,0
Comedy,7.6,0
Reality-TV,7.4,0
